Timestamp,Temperature,Humidity,Light,CO2,PIR,Microphone,Occupancy_Label
2026-01-06 01:10:59,21.3,45.3,97,62,0,0.0025892023,0
2026-01-06 01:11:01,21.3,45.3,105,62,0,0.0144247515,0
2026-01-06 01:11:03,21.3,45.4,97,61,0,0.0020733427,0
2026-01-06 01:11:05,21.4,45.4,100,62,0,0.0032035762,0
2026-01-06 01:11:07,21.3,45.4,104,62,0,0.006826514,0
2026-01-06 01:11:09,21.3,45.4,96,61,0,0.0060967985,0
2026-01-06 01:11:11,21.4,45.4,105,61,0,0.0059807077,0
2026-01-06 01:11:13,21.3,45.4,98,62,0,0.0034883232,0
2026-01-06 01:11:15,21.3,45.5,99,62,0,0.0054946635,0
2026-01-06 01:11:17,21.3,45.4,105,61,0,0.02799026,0
2026-01-06 01:11:19,21.3,45.4,97,62,0,0.0077047497,0
2026-01-06 01:11:21,21.3,45.4,100,61,0,0.001935747,0
2026-01-06 01:11:23,21.3,45.4,105,61,0,0.002452481,0
2026-01-06 01:11:25,21.3,45.4,96,61,0,0.00415165,0
2026-01-06 01:11:27,21.3,45.5,101,62,0,0.003334332,0
2026-01-06 01:11:29,21.3,45.5,104,62,0,0.0022575764,0
2026-01-06 01:11:31,21.3,45.4,97,62,0,0.019255541,0
2026-01-06 01:11:33,21.3,45.4,98,62,0,0.0019882382,0
2026-01-06 01:11:35,21.3,45.4,105,61,0,0.006366031,0
2026-01-06 01:11:37,21.3,45.5,99,62,0,0.0070678974,0
2026-01-06 01:11:39,21.3,45.5,97,62,0,0.0041354015,0
2026-01-06 01:11:41,21.3,45.5,105,62,0,0.018825648,0
2026-01-06 01:11:43,21.3,45.5,97,62,0,0.002189561,0
2026-01-06 01:11:45,21.3,45.4,99,62,0,0.0020301102,0
2026-01-06 01:11:47,21.3,45.4,105,61,0,0.020426752,0
2026-01-06 01:11:49,21.3,45.4,96,61,0,0.0026623204,0
2026-01-06 01:11:51,21.3,45.4,100,61,0,0.0027648534,0
2026-01-06 01:11:53,21.3,45.5,103,61,0,0.021045715,0
2026-01-06 01:11:55,21.3,45.4,96,61,0,0.0019385995,0
2026-01-06 01:11:57,21.3,45.4,105,61,0,0.0039020358,0
2026-01-06 01:11:59,21.3,45.5,98,62,0,0.001826214,0
2026-01-06 01:12:01,21.3,45.4,99,61,0,0.0023282047,0
2026-01-06 01:12:03,21.3,45.4,104,61,0,0.0016275233,0
2026-01-06 01:12:05,21.3,45.4,97,62,0,0.0037802716,0
2026-01-06 01:12:07,21.3,45.5,101,61,0,0.0020115708,0
2026-01-06 01:12:09,21.3,45.4,104,61,0,0.0027130353,0
2026-01-06 01:12:11,21.3,45.5,96,61,0,0.0058937767,0
2026-01-06 01:12:13,21.3,45.5,104,62,0,0.002279183,0
2026-01-06 01:12:15,21.3,45.4,101,61,0,0.0040579196,0
2026-01-06 01:12:17,21.3,45.5,96,61,0,0.0022166402,0
2026-01-06 01:12:19,21.3,45.5,103,61,0,0.0033428236,0
2026-01-06 01:12:21,21.3,45.5,102,61,0,0.02034106,0
2026-01-06 01:12:23,21.3,45.5,96,62,0,0.002869454,0
2026-01-06 01:12:25,21.3,45.4,101,61,0,0.0015495634,0
2026-01-06 01:12:27,21.3,45.5,103,61,0,0.0015205863,0
2026-01-06 01:12:29,21.3,45.5,97,61,0,0.0022217624,0
2026-01-06 01:12:31,21.3,45.5,105,62,0,0.001419432,0
2026-01-06 01:12:33,21.3,45.4,99,61,0,0.0022336908,0
2026-01-06 01:12:35,21.3,45.5,97,61,0,0.0029756944,0
2026-01-06 01:12:37,21.3,45.5,105,61,0,0.0036170676,0
2026-01-06 01:12:39,21.3,45.4,101,62,0,0.014108252,0
2026-01-06 01:12:41,21.3,45.5,96,61,0,0.0039359587,0
2026-01-06 01:12:43,21.3,45.5,103,62,0,0.005936741,0
2026-01-06 01:12:45,21.3,45.5,101,61,0,0.005469098,0
2026-01-06 01:12:47,21.3,45.5,96,62,0,0.0033176348,0
2026-01-06 01:12:49,21.3,45.5,104,62,0,0.0027601232,0
2026-01-06 01:12:51,21.3,45.5,102,61,0,0.0031375503,0
2026-01-06 01:12:53,21.3,45.5,96,61,0,0.0018403656,0
2026-01-06 01:12:55,21.3,45.5,103,61,0,0.0031145087,0
2026-01-06 01:12:57,21.3,45.5,102,61,0,0.0019657924,0
2026-01-06 01:12:59,21.3,45.5,96,61,0,0.001661006,0
2026-01-06 01:13:01,21.3,45.5,105,62,0,0.0021531074,0
2026-01-06 01:13:03,21.3,45.5,98,61,0,0.0022226456,0
2026-01-06 01:13:05,21.3,45.5,98,61,0,0.0021549116,0
2026-01-06 01:13:07,21.3,45.5,105,61,0,0.0019814556,0
2026-01-06 01:13:09,21.3,45.6,99,61,0,0.003553328,0
2026-01-06 01:13:11,21.3,45.5,97,61,0,0.0029609634,0
2026-01-06 01:13:13,21.3,45.5,104,62,0,0.0020148251,0
2026-01-06 01:13:15,21.3,45.4,101,62,0,0.004342164,0
2026-01-06 01:13:17,21.3,45.5,97,61,0,0.018441448,0
2026-01-06 01:13:19,21.3,45.5,104,61,0,0.004575089,0
2026-01-06 01:13:21,21.3,45.4,101,61,0,0.003876637,0
2026-01-06 01:13:23,21.3,45.4,97,62,0,0.0038236442,0
2026-01-06 01:13:25,21.3,45.5,102,62,0,0.0021349108,0
2026-01-06 01:13:27,21.3,45.4,104,61,0,0.0016700891,0
2026-01-06 01:13:29,21.3,45.5,96,61,0,0.0023829262,0
2026-01-06 01:13:31,21.3,45.5,100,61,0,0.002943481,0
2026-01-06 01:13:33,21.3,45.5,103,61,0,0.003841666,0
2026-01-06 01:13:35,21.3,45.5,96,61,0,0.0017933038,0
2026-01-06 01:13:37,21.3,45.5,102,61,0,0.0020342031,0
2026-01-06 01:13:39,21.3,45.5,103,61,0,0.0023879996,0
2026-01-06 01:13:41,21.3,45.5,97,62,0,0.0023472928,0
2026-01-06 01:13:43,21.3,45.5,105,61,0,0.0017117349,1
2026-01-06 01:13:45,21.3,45.5,140,61,1,0.001878931,1
2026-01-06 01:13:47,21.3,45.5,98,61,0,0.028578276,1
2026-01-06 01:13:49,21.3,45.6,107,61,1,0.0015492361,1
2026-01-06 01:13:51,21.3,45.7,99,61,1,0.0020135657,1
2026-01-06 01:13:53,21.3,45.9,103,62,0,0.0028180869,1
2026-01-06 01:13:55,21.3,47.5,103,61,0,0.007821783,1
2026-01-06 01:13:57,21.3,47.5,98,62,1,0.0020182144,1
2026-01-06 01:13:59,21.3,47.1,106,62,0,0.002076261,1
2026-01-06 01:14:01,21.3,46.8,99,61,0,0.0064924387,1
2026-01-06 01:14:03,21.3,46.5,102,61,0,0.0021805367,1
2026-01-06 01:14:05,21.3,46.3,100,62,0,0.0022631367,1
2026-01-06 01:14:07,21.3,46.1,99,61,0,0.019525055,1
2026-01-06 01:14:09,21.3,46,106,62,0,0.0033246083,1
2026-01-06 01:14:11,21.3,45.9,97,62,0,0.0017430509,1
2026-01-06 01:14:13,21.3,45.8,103,61,0,0.002711957,1
2026-01-06 01:14:15,21.3,45.7,104,61,0,0.0029056678,1
2026-01-06 01:14:17,21.3,45.6,97,61,0,0.01034688,1
2026-01-06 01:14:19,21.3,45.6,103,62,0,0.0069412524,1
2026-01-06 01:14:21,21.3,45.6,103,62,0,0.03875026,1
2026-01-06 01:14:23,21.3,45.6,98,61,0,0.0051477123,1
2026-01-06 01:14:25,21.3,45.6,100,61,0,0.002889022,1
2026-01-06 01:14:27,21.3,45.6,106,61,0,0.003056184,1
2026-01-06 01:14:29,21.3,45.5,102,62,0,0.007746899,1
2026-01-06 01:14:31,21.3,45.6,98,61,0,0.0034798123,1
2026-01-06 01:14:33,21.3,45.5,100,61,0,0.03735948,1
2026-01-06 01:14:35,21.3,45.5,106,62,0,0.0025214825,1
2026-01-06 01:14:37,21.3,45.5,100,61,0,0.0072514857,1
2026-01-06 01:14:39,21.3,45.5,98,62,0,0.011602853,1
2026-01-06 01:14:41,21.3,45.5,104,61,0,0.009379608,1
2026-01-06 01:14:43,21.3,45.4,105,61,0,0.00587785,1
2026-01-06 01:14:45,21.3,45.4,98,61,1,0.015787575,1
2026-01-06 01:14:47,21.3,45.4,101,62,1,0.005366265,1
2026-01-06 01:14:49,21.3,45.4,106,62,0,0.0045240005,1
2026-01-06 01:14:51,21.3,45.4,99,62,0,0.007116395,1
2026-01-06 01:14:53,21.3,45.4,104,62,0,0.004140536,1
2026-01-06 01:14:55,21.3,45.4,104,61,0,0.0021737858,1
2026-01-06 01:14:57,21.3,45.4,97,62,0,0.003395043,1
2026-01-06 01:14:59,21.3,45.4,104,61,0,0.0020038874,1
2026-01-06 01:15:01,21.3,45.3,104,62,0,0.008248286,1
2026-01-06 01:15:03,21.3,45.4,98,62,0,0.0021481893,1
2026-01-06 01:15:05,21.3,45.4,102,61,0,0.0022939278,1
2026-01-06 01:15:07,21.3,45.4,106,62,0,0.0020697266,1
2026-01-06 01:15:09,21.3,45.4,98,62,0,0.0021175866,1
2026-01-06 01:15:11,21.3,45.4,101,61,0,0.0019445525,1
2026-01-06 01:15:13,21.3,45.4,106,61,0,0.011481344,1
2026-01-06 01:15:15,21.3,45.4,99,62,0,0.0028780587,1
2026-01-06 01:15:17,21.3,45.4,99,61,0,0.003316634,1
2026-01-06 01:15:19,21.3,45.4,106,61,1,0.0041763727,1
2026-01-06 01:15:21,21.3,45.3,101,62,1,0.006099589,1
2026-01-06 01:15:23,21.3,45.4,98,62,0,0.012393934,1
2026-01-06 01:15:25,21.3,45.3,107,62,0,0.003827281,1
2026-01-06 01:15:27,21.3,45.4,101,61,0,0.030214312,1
2026-01-06 01:15:29,21.3,45.4,97,61,0,0.0024286162,1
2026-01-06 01:15:31,21.3,45.4,103,61,0,0.027378406,1
2026-01-06 01:15:33,21.3,45.4,105,61,0,0.0015965619,1
2026-01-06 01:15:35,21.3,45.4,98,62,0,0.004032234,1
2026-01-06 01:15:37,21.3,45.5,100,61,0,0.005833544,1
2026-01-06 01:15:39,21.3,45.4,106,61,0,0.0021302847,1
2026-01-06 01:15:41,21.3,45.4,98,62,0,0.0021030644,1
2026-01-06 01:15:43,21.3,45.4,101,62,0,0.0023336608,1
2026-01-06 01:15:45,21.3,45.3,105,61,1,0.0019303116,1
2026-01-06 01:15:47,21.3,45.3,98,61,1,0.0014719727,1
2026-01-06 01:15:49,21.3,45.4,100,61,0,0.00154086,1
2026-01-06 01:15:51,21.3,45.4,106,62,0,0.0015880793,1
2026-01-06 01:15:53,21.3,45.4,99,62,0,0.0017273324,1
2026-01-06 01:15:55,21.3,45.4,100,62,0,0.0017929241,1
2026-01-06 01:15:57,21.3,45.4,105,61,0,0.002315669,1
2026-01-06 01:15:59,21.3,45.3,97,61,0,0.004753936,1
2026-01-06 01:16:01,21.3,45.4,102,61,0,0.0046270397,1
2026-01-06 01:16:03,21.3,45.3,105,61,0,0.0022243923,1
2026-01-06 01:16:05,21.3,45.3,98,61,0,0.0048395647,1
2026-01-06 01:16:07,21.3,45.3,102,61,0,0.0028633534,1
2026-01-06 01:16:09,21.3,45.3,105,61,0,0.014866361,1
2026-01-06 01:16:11,21.3,45.3,98,61,0,0.006099927,1
2026-01-06 01:16:13,21.3,45.3,105,62,0,0.004538751,1
2026-01-06 01:16:15,21.3,45.3,104,61,0,0.0032626472,1
2026-01-06 01:16:17,21.3,45.3,97,62,0,0.0029998696,1
2026-01-06 01:16:19,21.3,45.3,103,61,0,0.004033194,1
2026-01-06 01:16:21,21.3,45.3,104,61,0,0.0029600603,1
2026-01-06 01:16:23,21.3,45.3,98,61,0,0.0032207484,1
2026-01-06 01:16:25,21.3,45.3,102,61,0,0.0021564309,1
2026-01-06 01:16:27,21.3,45.3,104,61,0,0.0036707956,1
2026-01-06 01:16:29,21.3,45.3,98,62,0,0.002051021,1
2026-01-06 01:16:31,21.3,45.3,106,62,0,0.0021806112,1
2026-01-06 01:16:33,21.3,45.3,101,61,0,0.0067041316,1
2026-01-06 01:16:35,21.3,45.3,98,61,0,0.009015047,1
2026-01-06 01:16:37,21.3,45.3,106,62,0,0.0037813985,1
2026-01-06 01:16:39,21.3,45.3,100,61,0,0.004031223,1
2026-01-06 01:16:41,21.3,45.3,99,61,0,0.0022926566,1
2026-01-06 01:16:43,21.3,45.3,106,61,0,0.0017057027,1
2026-01-06 01:16:45,21.3,45.3,97,61,0,0.0014926227,1
2026-01-06 01:16:47,21.3,45.3,104,61,0,0.0017223842,1
2026-01-06 01:16:49,21.3,45.3,102,62,0,0.0013374386,1
2026-01-06 01:16:51,21.3,45.2,98,61,0,0.0015215795,1
2026-01-06 01:16:54,21.3,45.3,106,62,0,0.00128581,1
2026-01-06 01:16:56,21.3,45.3,97,61,0,0.0013840202,1
2026-01-06 01:16:58,21.3,45.3,105,61,0,0.0013777666,1
2026-01-06 01:17:00,21.3,45.3,99,61,0,0.0044803713,1
2026-01-06 01:17:02,21.3,45.3,105,61,0,0.0017758928,1
2026-01-06 01:17:04,21.3,45.3,101,61,0,0.0016195249,1
2026-01-06 01:17:06,21.3,45.2,100,61,0,0.0016346561,1
2026-01-06 01:17:08,21.3,45.2,104,62,0,0.0014712021,1
2026-01-06 01:17:10,21.3,45.3,98,61,0,0.0015022542,1
2026-01-06 01:17:12,21.3,45.2,106,61,0,0.0016490121,1
2026-01-06 01:17:14,21.3,45.2,97,61,0,0.0015405267,1
2026-01-06 01:17:16,21.3,45.3,105,61,0,0.0025194895,1
2026-01-06 01:17:18,21.3,45.3,97,61,0,0.00442052,1
2026-01-06 01:17:20,21.3,45.2,105,61,0,0.0042959573,1
2026-01-06 01:17:22,21.3,45.3,100,62,0,0.002777946,1
2026-01-06 01:17:24,21.3,45.2,101,62,0,0.0017605489,1
2026-01-06 01:17:26,21.3,45.2,106,61,0,0.0023654934,1
2026-01-06 01:17:28,21.3,45.2,98,61,0,0.0020629645,1
2026-01-06 01:17:30,21.3,45.2,105,61,0,0.0017380896,1
2026-01-06 01:17:32,21.3,45.3,100,61,0,0.001868339,1
2026-01-06 01:17:34,21.3,45.3,104,61,1,0.002071965,1
2026-01-06 01:17:36,21.3,45.2,102,62,1,0.0020631521,1
2026-01-06 01:17:38,21.3,45.2,99,61,0,0.001528446,1
2026-01-06 01:17:40,21.3,45.3,106,61,0,0.0020670656,1
2026-01-06 01:17:42,21.3,45.2,98,61,1,0.0022932468,1
2026-01-06 01:17:44,21.3,45.3,105,61,1,0.0019807722,1
2026-01-06 01:17:46,21.3,45.3,100,61,0,0.002384381,1
2026-01-06 01:17:48,21.3,45.2,100,61,0,0.0017292958,1
2026-01-06 01:17:50,21.3,45.2,102,61,0,0.0018867374,1
2026-01-06 01:17:52,21.3,45.2,99,62,0,0.002030187,1
2026-01-06 01:17:54,21.3,45.3,105,61,0,0.0043101534,1
2026-01-06 01:17:56,21.3,45.2,97,61,0,0.0023930767,1
2026-01-06 01:17:58,21.3,45.3,106,62,0,0.012793572,1
2026-01-06 01:18:00,21.3,45.2,99,61,0,0.0027095724,1
2026-01-06 01:18:02,21.3,45.2,102,62,0,0.00254413,1
2026-01-06 01:18:04,21.3,45.3,102,61,0,0.006976288,1
2026-01-06 01:18:06,21.3,45.3,100,61,0,0.0025315068,1
2026-01-06 01:18:08,21.3,45.3,104,61,0,0.0037445668,1
2026-01-06 01:18:10,21.3,45.3,98,61,0,0.0026749985,1
2026-01-06 01:18:12,21.3,45.3,106,62,1,0.037178576,1
2026-01-06 01:18:14,21.3,45.2,98,61,0,0.0025125311,1
2026-01-06 01:18:16,21.3,45.3,105,61,0,0.003194263,1
2026-01-06 01:18:18,21.3,45.3,100,61,0,0.006610886,1
2026-01-06 01:18:20,21.3,45.3,102,62,0,0.004103229,1
2026-01-06 01:18:22,21.3,45.3,101,61,0,0.0036857093,1
2026-01-06 01:18:24,21.3,45.3,100,62,0,0.0023751345,1
2026-01-06 01:18:26,21.3,45.3,105,61,0,0.0019906033,1
2026-01-06 01:18:28,21.3,45.3,98,62,0,0.002237507,1
2026-01-06 01:18:30,21.3,45.3,106,61,0,0.0018376888,1
2026-01-06 01:18:32,21.3,45.3,98,62,1,0.024212074,1
2026-01-06 01:18:34,21.3,45.3,103,61,1,0.0039725564,1
2026-01-06 01:18:36,21.3,45.3,102,62,0,0.009500361,1
2026-01-06 01:18:38,21.3,45.3,102,62,0,0.0051793754,1
2026-01-06 01:18:40,21.3,45.3,103,61,0,0.0065532,1
2026-01-06 01:18:42,21.3,45.3,98,61,0,0.006197875,1
2026-01-06 01:18:44,21.3,45.3,106,61,0,0.013722921,1
2026-01-06 01:18:46,21.3,45.4,98,61,0,0.009285776,1
2026-01-06 01:18:48,21.3,45.4,103,61,0,0.014268646,1
2026-01-06 01:18:50,21.3,45.3,102,61,0,0.011994451,1
2026-01-06 01:18:52,21.3,45.3,99,62,0,0.016115952,1
2026-01-06 01:18:54,21.3,45.3,104,62,0,0.002867019,1
2026-01-06 01:18:56,21.3,45.3,98,62,0,0.0076864734,1
2026-01-06 01:18:58,21.3,45.4,106,62,1,0.0028498438,1
2026-01-06 01:19:00,21.3,45.3,99,61,1,0.002266526,1
2026-01-06 01:19:02,21.3,45.3,101,61,0,0.001583064,1
2026-01-06 01:19:04,21.3,45.3,105,62,1,0.0015301136,1
2026-01-06 01:19:06,21.3,45.3,97,61,1,0.011187182,1
2026-01-06 01:19:08,21.3,45.3,105,61,0,0.007903914,1
2026-01-06 01:19:10,21.3,45.3,98,62,1,0.008640705,1
2026-01-06 01:19:12,21.3,45.3,104,62,0,0.01552907,1
2026-01-06 01:19:14,21.3,45.3,101,62,0,0.001971632,1
2026-01-06 01:19:16,21.3,45.3,100,62,1,0.0046190526,1
2026-01-06 01:19:18,21.3,45.3,105,61,1,0.015329213,1
2026-01-06 01:19:20,21.3,45.3,98,62,0,0.0071695354,1
2026-01-06 01:19:22,21.3,45.3,106,61,0,0.0030571485,1
2026-01-06 01:19:24,21.3,45.3,99,62,0,0.006923804,1
2026-01-06 01:19:26,21.3,45.3,106,62,0,0.008302001,1
2026-01-06 01:19:28,21.3,45.3,99,62,0,0.0029479854,1
2026-01-06 01:19:30,21.3,45.2,101,61,0,0.005808281,1
2026-01-06 01:19:32,21.3,45.3,103,61,0,0.001381177,1
2026-01-06 01:19:34,21.3,45.2,98,61,0,0.002746396,1
2026-01-06 01:19:36,21.3,45.3,106,61,0,0.002068002,1
2026-01-06 01:19:38,21.3,45.3,98,61,0,0.00394504,1
2026-01-06 01:19:40,21.3,45.3,103,61,0,0.01037459,1
2026-01-06 01:19:42,21.3,45.3,100,62,0,0.013420705,1
2026-01-06 01:19:44,21.3,45.3,101,61,0,0.009509268,1
2026-01-06 01:19:46,21.3,45.3,105,61,0,0.0124948425,1
2026-01-06 01:19:48,21.3,45.2,97,61,0,0.0056295367,1
2026-01-06 01:19:50,21.3,45.2,105,61,0,0.008091586,1
2026-01-06 01:19:52,21.3,45.2,100,61,0,0.0030235082,1
2026-01-06 01:19:54,21.3,45.2,100,61,0,0.0065418133,1
2026-01-06 01:19:56,21.3,45.2,105,62,0,0.0023508992,1
2026-01-06 01:19:58,21.3,45.1,98,61,0,0.0024894024,1
2026-01-06 01:20:00,21.3,45.2,106,61,0,0.0034272468,1
2026-01-06 01:20:02,21.3,45.1,98,61,0,0.0038393515,1
2026-01-06 01:20:04,21.3,45.2,103,62,0,0.0034359272,1
2026-01-06 01:20:06,21.3,45.2,103,61,0,0.0016586055,1
2026-01-06 01:20:08,21.3,45.1,98,62,0,0.005070366,1
2026-01-06 01:20:10,21.3,45.1,106,61,0,0.00978773,1
2026-01-06 01:20:12,21.3,45.1,98,61,0,0.0033393526,1
2026-01-06 01:20:14,21.3,45.1,104,61,0,0.004557606,1
2026-01-06 01:20:16,21.3,45.1,101,61,0,0.0032432263,1
2026-01-06 01:20:18,21.3,45.1,99,62,0,0.009244724,1
2026-01-06 01:20:20,21.3,45.1,106,61,0,0.01277776,1
2026-01-06 01:20:22,21.3,45.2,100,62,0,0.00912795,1
2026-01-06 01:20:24,21.3,45.2,100,61,0,0.006341382,1
2026-01-06 01:20:26,21.3,45.1,106,61,0,0.0121531235,1
2026-01-06 01:20:28,21.3,45.1,99,61,0,0.0025704058,1
2026-01-06 01:20:30,21.3,45.2,101,61,1,0.009453137,1
2026-01-06 01:20:32,21.3,45.1,106,61,0,0.0024010546,1
2026-01-06 01:20:34,21.3,45.2,99,61,0,0.0021322148,1
2026-01-06 01:20:36,21.3,45.1,99,61,0,0.0027066548,1
2026-01-06 01:20:38,21.3,45.2,106,61,0,0.0055732457,1
2026-01-06 01:20:40,21.3,45.3,102,61,0,0.010600241,1
